,values,Group,Cluster
8223,0.740332254512625,Naive,Cluster 2
8224,0.94815316286512,Naive,Cluster 2
8225,0.81636905210792,Naive,Cluster 2
8226,1.05837283757927,Naive,Cluster 2
8227,1.03774156002094,Naive,Cluster 2
8228,0.961449400683854,Naive,Cluster 2
8229,0.912447832175753,Naive,Cluster 2
8230,0.871060619371903,Naive,Cluster 2
8231,0.429670277875168,Naive,Cluster 2
8232,0.709152964434136,Naive,Cluster 2
8233,0.902953064923065,Naive,Cluster 2
8234,0.3421585505381,Naive,Cluster 2
8235,0.631412107064569,Naive,Cluster 2
8236,0.690259639100675,Naive,Cluster 2
8237,0.269675667159996,Naive,Cluster 2
8238,0.818885050069925,Naive,Cluster 2
8239,-0.205422362343302,Naive,Cluster 2
8240,1.04864270863906,Naive,Cluster 2
8241,0.773370253541435,Naive,Cluster 2
8242,0.437842032123915,Naive,Cluster 2
8243,0.562820819121029,Naive,Cluster 2
8244,-0.120234871081201,Naive,Cluster 2
8245,0.689181025969524,Naive,Cluster 2
8246,1.34443978513076,Naive,Cluster 2
8247,1.23936466865673,Naive,Cluster 2
8248,1.42665446954366,Naive,Cluster 2
8249,1.48975259368966,Naive,Cluster 2
8250,1.22577264310583,Naive,Cluster 2
8251,0.71689050309475,Naive,Cluster 2
8252,1.04059351342758,Naive,Cluster 2
8253,0.200954853565398,Naive,Cluster 2
8254,-0.904228188010034,Naive,Cluster 2
8255,0.456502829573248,Naive,Cluster 2
8256,0.349446008682044,Naive,Cluster 2
8257,1.24975434500673,Naive,Cluster 2
8258,1.1078422546525,Naive,Cluster 2
8259,1.40828955480661,Naive,Cluster 2
8260,1.03453604483177,Naive,Cluster 2
8261,1.13127108536973,Naive,Cluster 2
8262,1.05694998984828,Naive,Cluster 2
8263,0.863157011451661,Naive,Cluster 2
8264,1.31831371002374,Naive,Cluster 2
8265,1.19098782360386,Naive,Cluster 2
8266,0.658092431153506,Naive,Cluster 2
8267,0.983067180895426,Naive,Cluster 2
8268,0.900731345169101,Naive,Cluster 2
8269,1.1139995811328,Naive,Cluster 2
8270,0.589319065451349,Naive,Cluster 2
8271,0.959026978083006,Naive,Cluster 2
8272,0.717607436509776,Naive,Cluster 2
8273,0.526497289975651,Naive,Cluster 2
8274,0.67719903022279,Naive,Cluster 2
8275,0.922389119047723,Naive,Cluster 2
8276,0.0519399168567781,Naive,Cluster 2
8277,0.600322795471783,Naive,Cluster 2
8278,1.28891580229835,Naive,Cluster 2
8279,1.29496150578244,Naive,Cluster 2
8280,0.766338465321684,Naive,Cluster 2
8281,0.990586961180406,Naive,Cluster 2
8282,0.987927456739966,Naive,Cluster 2
8283,1.04831449145194,Naive,Cluster 2
8284,0.956039448179717,Naive,Cluster 2
8285,0.417920979497272,Naive,Cluster 2
8286,0.886962397199098,Naive,Cluster 2
8287,1.4717891005487,Naive,Cluster 2
8288,1.05155770734423,Naive,Cluster 2
8289,1.31376712152494,Naive,Cluster 2
8290,1.02634947081663,Naive,Cluster 2
8291,0.919516975194431,Naive,Cluster 2
8292,0.633680016227892,Naive,Cluster 2
8293,1.37890726346178,Naive,Cluster 2
8294,1.27902816802613,Naive,Cluster 2
8295,1.01300501861268,Naive,Cluster 2
8296,1.05871723314785,Naive,Cluster 2
8297,1.27547341775939,Naive,Cluster 2
8298,1.28441362225119,Naive,Cluster 2
8299,0.699240398272621,Naive,Cluster 2
8300,0.890999930554967,Naive,Cluster 2
8301,0.825928950987085,Naive,Cluster 2
8302,1.02314454592572,Naive,Cluster 2
8303,1.21564836626052,Naive,Cluster 2
8304,0.985379432520869,Naive,Cluster 2
8305,1.20233732753205,Naive,Cluster 2
8306,1.10434051947341,Naive,Cluster 2
8307,0.808256618618122,Naive,Cluster 2
8308,0.996233160698047,Naive,Cluster 2
8309,1.22123381202226,Naive,Cluster 2
8310,1.09395666496977,Naive,Cluster 2
8311,0.773178799833473,Naive,Cluster 2
8312,1.48947618471926,Naive,Cluster 2
8313,1.15692767612438,Naive,Cluster 2
8314,0.724140038954663,Naive,Cluster 2
8315,1.18880993690302,Naive,Cluster 2
8316,1.12462966606032,Naive,Cluster 2
8317,0.910767489290572,Naive,Cluster 2
8318,1.02310532057695,Naive,Cluster 2
8319,1.0876443464344,Naive,Cluster 2
8320,1.32380405387788,Naive,Cluster 2
8321,1.34157740656763,Naive,Cluster 2
8322,1.02549056334192,Naive,Cluster 2
8323,1.06375117448269,Naive,Cluster 2
8324,1.07751034936019,Naive,Cluster 2
8325,0.976051879075062,Naive,Cluster 2
8326,0.570423498030555,Naive,Cluster 2
8327,0.800608121895765,Naive,Cluster 2
8328,0.291422332323007,Naive,Cluster 2
8329,0.885577784350353,Naive,Cluster 2
8330,0.730680834820568,Naive,Cluster 2
8331,0.929940206635337,Naive,Cluster 2
8332,1.40762177940414,Naive,Cluster 2
8333,1.10045756615531,Naive,Cluster 2
8334,1.12044220697314,Naive,Cluster 2
8335,1.08646530048237,Naive,Cluster 2
8336,1.13441025176983,Naive,Cluster 2
8337,0.698910051216109,Naive,Cluster 2
8338,0.861653909596404,Naive,Cluster 2
8339,1.01093095202497,Naive,Cluster 2
8340,1.21177059044848,Naive,Cluster 2
8341,1.30209354614559,Naive,Cluster 2
8342,1.12158817915084,Naive,Cluster 2
8343,1.22992718782111,Naive,Cluster 2
8344,1.12865284086436,Naive,Cluster 2
8345,1.26465190042178,Naive,Cluster 2
8346,0.758464386844442,Naive,Cluster 2
8347,0.909962545740785,Naive,Cluster 2
8348,0.644545490552486,Naive,Cluster 2
8349,0.572956135341089,Naive,Cluster 2
8350,0.535395420664473,Naive,Cluster 2
8351,0.704049056643934,Naive,Cluster 2
8352,1.02953953819805,Naive,Cluster 2
8353,1.16238295129879,Naive,Cluster 2
8354,0.389934657452001,Naive,Cluster 2
8355,0.68626070465041,Naive,Cluster 2
8356,0.915998564661031,Naive,Cluster 2
8357,1.05057943546409,Naive,Cluster 2
8358,0.756169452896069,Naive,Cluster 2
8359,0.764315358666927,Naive,Cluster 2
8360,0.916093183336989,Naive,Cluster 2
8361,0.753532248447312,Naive,Cluster 2
8362,0.708252566290761,Naive,Cluster 2
8363,1.42079388004757,Naive,Cluster 2
8364,0.927136455173365,Naive,Cluster 2
8365,0.545463421329252,Naive,Cluster 2
8366,1.12446090521067,Naive,Cluster 2
8367,1.31877536739781,Naive,Cluster 2
8368,1.15411797105162,Naive,Cluster 2
8369,1.09173395096452,Naive,Cluster 2
8370,1.19666516220796,Naive,Cluster 2
8371,0.948898153268748,Naive,Cluster 2
8372,0.79543374875807,Naive,Cluster 2
8373,1.01409843282024,Naive,Cluster 2
8374,0.716257456048263,Naive,Cluster 2
8375,0.82769828591093,Naive,Cluster 2
8376,0.565878295918261,Naive,Cluster 2
8377,1.3308770791704,Naive,Cluster 2
8378,0.8121824668468,Naive,Cluster 2
8379,0.808781992087501,Naive,Cluster 2
8380,0.754094988538768,Naive,Cluster 2
8381,0.686963723791927,Naive,Cluster 2
8382,0.603584588292638,Naive,Cluster 2
8383,0.596318422926388,Naive,Cluster 2
8384,1.16358372291907,Naive,Cluster 2
8385,0.972093348526634,Naive,Cluster 2
8386,1.0705542935903,Naive,Cluster 2
8387,1.11037910807305,Naive,Cluster 2
8388,0.738387632326056,Naive,Cluster 2
8389,1.04346687049338,Naive,Cluster 2
8390,1.14126177378608,Naive,Cluster 2
8391,1.14715568531301,Naive,Cluster 2
8392,1.21163666259983,Naive,Cluster 2
8393,1.43570706036514,Naive,Cluster 2
8394,1.13084495172645,Naive,Cluster 2
8395,1.14278249864194,Naive,Cluster 2
8396,0.43293619959847,Naive,Cluster 2
8397,0.942774276756151,Naive,Cluster 2
8398,0.935514092777181,Naive,Cluster 2
8399,0.693966134214232,Naive,Cluster 2
8400,0.673940949399606,Naive,Cluster 2
8401,0.975094912280099,Naive,Cluster 2
8402,0.972490930253833,Naive,Cluster 2
8403,1.16678230676019,Naive,Cluster 2
8404,1.05949011228907,Naive,Cluster 2
8405,1.06505243156014,Naive,Cluster 2
8406,0.880901328107965,Naive,Cluster 2
8407,0.687994099625856,Naive,Cluster 2
8408,1.29619805484828,Naive,Cluster 2
8409,1.41288805654228,Naive,Cluster 2
8410,1.1217896038671,Naive,Cluster 2
8411,0.644636400256693,Naive,Cluster 2
8412,1.16098305384346,Naive,Cluster 2
8413,0.924047316912669,Naive,Cluster 2
8414,1.11807584047786,Naive,Cluster 2
8415,0.856718827272451,Naive,Cluster 2
8416,1.27794230422897,Naive,Cluster 2
8417,1.05985823813252,Naive,Cluster 2
8418,0.632022279819297,Naive,Cluster 2
8419,1.52139514389456,Naive,Cluster 2
8420,1.2359043028988,Naive,Cluster 2
8421,1.57448151265016,Naive,Cluster 2
8422,1.36474771145996,Naive,Cluster 2
8423,0.713572478557778,Naive,Cluster 2
8424,0.996719856135597,Naive,Cluster 2
8425,1.55030051519535,Naive,Cluster 2
8426,1.14312429560407,Naive,Cluster 2
8427,1.169278650675,Naive,Cluster 2
8428,1.08890215615012,Naive,Cluster 2
8429,0.701813880193246,Naive,Cluster 2
8430,0.627977874892887,Naive,Cluster 2
8431,0.00109019165604807,Naive,Cluster 2
8432,0.50288736458415,Naive,Cluster 2
8433,0.879254219457652,Naive,Cluster 2
8434,0.747364489802277,Naive,Cluster 2
8435,0.673196361665995,Naive,Cluster 2
8436,1.08709402555567,Naive,Cluster 2
8437,0.565176148817305,Naive,Cluster 2
8438,0.981542154686803,Naive,Cluster 2
8439,0.995352197385298,Naive,Cluster 2
8440,0.87803262606159,Naive,Cluster 2
8441,0.963167008261651,Naive,Cluster 2
8442,1.14440922147048,Naive,Cluster 2
8443,1.06081273510826,Naive,Cluster 2
8444,0.685018189610681,Naive,Cluster 2
8445,1.17082187748334,Naive,Cluster 2
8446,0.855128862382182,Naive,Cluster 2
8447,0.862473899239743,Naive,Cluster 2
8448,1.48982292898665,Naive,Cluster 2
8449,1.0508395663552,Naive,Cluster 2
8450,1.25452916974958,Naive,Cluster 2
8451,1.57679375717086,Naive,Cluster 2
8452,1.09471098236891,Naive,Cluster 2
8453,1.044312331766,Naive,Cluster 2
8454,0.912839424575329,Naive,Cluster 2
8455,0.97760230093075,Naive,Cluster 2
8456,0.725534970238181,Naive,Cluster 2
8457,1.07742545764842,Naive,Cluster 2
8458,0.903447153764995,Naive,Cluster 2
8459,0.595518147416386,Naive,Cluster 2
8460,0.913068486641292,Naive,Cluster 2
8461,1.10859167517522,Naive,Cluster 2
8462,1.17225479209311,Naive,Cluster 2
8463,1.02689562452877,Naive,Cluster 2
8464,0.918262432158893,Naive,Cluster 2
8465,0.869104114367275,Naive,Cluster 2
8466,0.910852437519326,Naive,Cluster 2
8467,0.786457741243756,Naive,Cluster 2
8468,0.905425294349265,Naive,Cluster 2
8469,1.07613300230704,Naive,Cluster 2
8470,0.701748169214604,Naive,Cluster 2
8471,0.898096603880595,Naive,Cluster 2
8472,0.793092882459436,Naive,Cluster 2
8473,0.738496958835426,Naive,Cluster 2
8474,0.993477894467058,Naive,Cluster 2
8475,0.698094390670479,Naive,Cluster 2
8476,1.05771786817305,Naive,Cluster 2
8477,0.773176600255394,Naive,Cluster 2
8478,0.904337494750341,Naive,Cluster 2
8479,0.621245051498675,Naive,Cluster 2
8480,0.512118085584093,Naive,Cluster 2
8481,0.579388737927317,Naive,Cluster 2
8482,0.743228849860347,Naive,Cluster 2
8483,-0.152879258268918,Naive,Cluster 2
8484,1.46901770742221,Naive,Cluster 2
8485,0.889456317533086,Naive,Cluster 2
8486,1.60569110732824,Naive,Cluster 2
8487,1.27384992339944,Naive,Cluster 2
8488,1.14039522679006,Naive,Cluster 2
8489,0.978568105778579,Naive,Cluster 2
8490,0.829217166961895,Naive,Cluster 2
8491,1.00689459956507,Naive,Cluster 2
8492,1.25601975583444,Naive,Cluster 2
8493,0.795517197505633,Naive,Cluster 2
8494,0.911891053795496,Naive,Cluster 2
8495,1.42582700693062,Naive,Cluster 2
8496,1.16800099300453,Naive,Cluster 2
8497,1.62005888498267,Naive,Cluster 2
8498,0.980488255404598,Naive,Cluster 2
8499,0.50637598564426,Naive,Cluster 2
8500,0.280061551004469,Naive,Cluster 2
8501,1.28215042519823,Naive,Cluster 2
8502,1.34396977526381,Naive,Cluster 2
8503,1.48228693195923,Naive,Cluster 2
8504,1.01362723899345,Naive,Cluster 2
8505,1.01340512232885,Naive,Cluster 2
8506,1.07639148996568,Naive,Cluster 2
8507,1.61582760969432,Naive,Cluster 2
8508,1.09131321948845,Naive,Cluster 2
8509,1.1935057272941,Naive,Cluster 2
8510,0.869885635449436,Naive,Cluster 2
8511,0.983805330579426,Naive,Cluster 2
8512,0.688664440265765,Naive,Cluster 2
8513,0.587314127418295,Naive,Cluster 2
8514,0.993511780843847,Naive,Cluster 2
8515,1.03425517257347,Naive,Cluster 2
8516,1.18732848636972,Naive,Cluster 2
8517,1.18901691707956,Naive,Cluster 2
8518,1.51609663392358,Naive,Cluster 2
8519,0.779458103797519,Naive,Cluster 2
8520,0.865672746867389,Naive,Cluster 2
8521,1.05868583960037,Naive,Cluster 2
8522,0.775929108638349,Naive,Cluster 2
8523,1.009507207096,Naive,Cluster 2
8524,1.02364406743715,Naive,Cluster 2
8525,1.24505945769996,Naive,Cluster 2
8526,1.29095049099128,Naive,Cluster 2
8527,0.913213881216758,Naive,Cluster 2
8528,0.85863245370367,Naive,Cluster 2
8529,0.571002167893236,Naive,Cluster 2
8530,0.899725443397331,Naive,Cluster 2
8531,1.1882949159506,Naive,Cluster 2
8532,0.834548888873112,Naive,Cluster 2
8533,0.534650328678774,Naive,Cluster 2
8534,0.465457080737329,Naive,Cluster 2
8535,0.809377745413838,Naive,Cluster 2
8536,1.22675540886572,Naive,Cluster 2
8537,0.901073003732242,Naive,Cluster 2
8538,0.865335342588558,Naive,Cluster 2
8539,1.02838572865159,Naive,Cluster 2
8540,0.971499465565995,Naive,Cluster 2
8541,0.990927501118124,Naive,Cluster 2
8542,0.469599589799084,Naive,Cluster 2
8543,0.0956058326642406,Naive,Cluster 2
8544,1.09617019954143,Naive,Cluster 2
8545,0.563919641775467,Naive,Cluster 2
8546,0.924878044059756,Naive,Cluster 2
8547,0.579340975739012,Naive,Cluster 2
8548,0.590861503854355,Naive,Cluster 2
8549,0.852337817904282,Naive,Cluster 2
8550,0.593286931610992,Naive,Cluster 2
8551,1.26450654096762,Naive,Cluster 2
8552,0.819282471855298,Naive,Cluster 2
8553,0.812569384930954,Naive,Cluster 2
8554,0.974626299839333,Naive,Cluster 2
8555,0.902854923427252,Naive,Cluster 2
8556,0.850009172428155,Naive,Cluster 2
8557,1.07577591570386,Naive,Cluster 2
8558,1.22543835697803,Naive,Cluster 2
8559,1.25971388982397,Naive,Cluster 2
8560,0.946604372918602,Naive,Cluster 2
8561,0.733586965348583,Naive,Cluster 2
8562,1.6517533655853,Naive,Cluster 2
8563,1.25990030840437,Naive,Cluster 2
8564,1.35940951326603,Naive,Cluster 2
8565,0.508007041533496,Naive,Cluster 2
8566,1.41922125133007,Naive,Cluster 2
8567,1.44842325707113,Naive,Cluster 2
8568,1.41989718365111,Naive,Cluster 2
8569,1.18706313529433,Naive,Cluster 2
8570,1.38684009284063,Naive,Cluster 2
8571,0.313775747629183,Naive,Cluster 2
8572,0.745743011177782,Naive,Cluster 2
8573,1.16731094677806,Naive,Cluster 2
8574,1.21516117518753,Naive,Cluster 2
8575,0.983348726439036,Naive,Cluster 2
8576,1.15252337696019,Naive,Cluster 2
8577,0.824877441231322,Naive,Cluster 2
8578,1.07509933797497,Naive,Cluster 2
8579,0.969120253484026,Naive,Cluster 2
8580,0.539055567949305,Naive,Cluster 2
8581,1.023549524817,Naive,Cluster 2
8582,1.28288572856754,Naive,Cluster 2
8583,1.54925949950163,Naive,Cluster 2
8584,0.734960002013704,Naive,Cluster 2
8585,0.815367614261684,Naive,Cluster 2
8586,1.24724770239863,Naive,Cluster 2
8587,1.32225247718995,Naive,Cluster 2
8588,1.44234871009026,Naive,Cluster 2
8589,1.55053818017306,Naive,Cluster 2
8590,0.870504432037693,Naive,Cluster 2
8591,0.97725959614592,Naive,Cluster 2
8592,0.880831351050668,Naive,Cluster 2
8593,0.95148880350347,Naive,Cluster 2
8594,1.45474832368172,Naive,Cluster 2
8595,1.12116566876665,Naive,Cluster 2
8596,1.18619603496762,Naive,Cluster 2
8597,1.15843563376175,Naive,Cluster 2
8598,1.19303463268265,Naive,Cluster 2
8599,1.37295209019976,Naive,Cluster 2
8600,1.05102711050911,Naive,Cluster 2
8601,0.973431635077846,Naive,Cluster 2
8602,0.706019790136913,Naive,Cluster 2
8603,1.04842437970082,Naive,Cluster 2
8604,0.661625141523553,Naive,Cluster 2
8605,0.826714917551853,Naive,Cluster 2
8606,1.13443187800032,Naive,Cluster 2
8607,1.15070052887776,Naive,Cluster 2
8608,1.2013956236778,Naive,Cluster 2
8609,1.11819337134887,Naive,Cluster 2
8610,0.704357999456638,Naive,Cluster 2
8611,0.70026026676296,Naive,Cluster 2
8612,0.808046941000447,Naive,Cluster 2
8613,0.61765839081928,Naive,Cluster 2
8614,0.664551459989034,Naive,Cluster 2
8615,0.77762561703554,Naive,Cluster 2
8616,0.369150749880819,Naive,Cluster 2
8617,0.792434168983939,Naive,Cluster 2
8618,0.74681992771214,Naive,Cluster 2
8619,1.35811320900963,Naive,Cluster 2
8620,1.3159173482471,Naive,Cluster 2
8621,0.62342052828845,Naive,Cluster 2
8622,1.43541614946392,Naive,Cluster 2
8623,1.13123857716934,Naive,Cluster 2
8624,1.31257150106356,Naive,Cluster 2
8625,1.21881823565745,Naive,Cluster 2
8626,1.05971183841752,Naive,Cluster 2
8627,1.10540405679105,Naive,Cluster 2
8628,1.1199339684461,Naive,Cluster 2
8629,0.945264035267494,Naive,Cluster 2
8630,0.974884838510334,Naive,Cluster 2
8631,1.1049001530036,Naive,Cluster 2
8632,0.97034089936306,Naive,Cluster 2
8633,1.18345013864884,Naive,Cluster 2
8634,1.2871921569423,Naive,Cluster 2
8635,1.11805755284603,Naive,Cluster 2
8636,1.27545954265736,Naive,Cluster 2
8637,1.19424453889647,Naive,Cluster 2
8638,0.913639324077622,Naive,Cluster 2
8639,1.31073218022327,Naive,Cluster 2
8640,1.02588926722081,Naive,Cluster 2
8641,0.623149895759674,Naive,Cluster 2
8642,0.626875441393087,Naive,Cluster 2
8643,1.26215342950983,Naive,Cluster 2
8644,1.39701194615787,Naive,Cluster 2
8645,1.04026095862301,Naive,Cluster 2
8646,1.28479985112099,Naive,Cluster 2
8647,0.904897625507381,Naive,Cluster 2
8648,0.942590536455045,Naive,Cluster 2
8649,0.886502791395251,Naive,Cluster 2
8650,0.474663891418107,Naive,Cluster 2
8651,0.827113312336363,Naive,Cluster 2
8652,0.91636998949164,Naive,Cluster 2
8653,0.655121755816176,Naive,Cluster 2
8654,1.14577123918489,Naive,Cluster 2
8655,0.669124099593689,Naive,Cluster 2
8656,0.732969564043934,Naive,Cluster 2
8657,0.563764258604103,Naive,Cluster 2
8658,1.46145770677288,Naive,Cluster 2
8659,1.07660366688776,Naive,Cluster 2
8660,0.764633781085827,Naive,Cluster 2
8661,0.549772567392197,Naive,Cluster 2
8662,1.12352424502231,Naive,Cluster 2
8663,1.30496013875384,Naive,Cluster 2
8664,1.61304332503965,Naive,Cluster 2
8665,1.51408254959217,Naive,Cluster 2
8666,-0.335378890667014,Naive,Cluster 2
8667,0.951043434115207,Naive,Cluster 2
8668,1.18919596628392,Naive,Cluster 2
8669,1.09101785381432,Naive,Cluster 2
8670,1.02773476568468,Naive,Cluster 2
8671,1.04910364130967,Naive,Cluster 2
8672,1.00703203677497,Naive,Cluster 2
8673,1.14034323846934,Naive,Cluster 2
8674,1.29969124827724,Naive,Cluster 2
8675,1.51935361943846,Naive,Cluster 2
8676,0.956161246079862,Naive,Cluster 2
8677,0.616261945849237,Naive,Cluster 2
8678,0.844054502326577,Naive,Cluster 2
8679,0.45344454499626,Naive,Cluster 2
8680,1.28033693415725,Naive,Cluster 2
8681,1.18448047260612,Naive,Cluster 2
8682,1.07152096168712,Naive,Cluster 2
8683,1.11449721009123,Naive,Cluster 2
8684,1.19760247867801,Naive,Cluster 2
8685,1.50205504493025,Naive,Cluster 2
8686,0.779869835601679,Naive,Cluster 2
8687,1.24238818102542,Naive,Cluster 2
8688,1.41596922019082,Naive,Cluster 2
8689,1.34653835296905,Naive,Cluster 2
8690,1.41750715746879,Naive,Cluster 2
8691,1.05593481495452,Naive,Cluster 2
8692,0.619892108270389,Naive,Cluster 2
8693,0.688991580007041,Naive,Cluster 2
8694,0.457512381753343,Naive,Cluster 2
8695,0.977402361118678,Naive,Cluster 2
8696,0.92295000276121,Naive,Cluster 2
8697,0.705522474490041,Naive,Cluster 2
8698,0.685344769950878,Naive,Cluster 2
8699,1.2791289421901,Naive,Cluster 2
8700,1.41239950379841,Naive,Cluster 2
8701,1.42088300638973,Naive,Cluster 2
8702,0.863336754371946,Naive,Cluster 2
8703,0.939727213946744,Naive,Cluster 2
8704,1.5244686811416,Naive,Cluster 2
8705,0.759358565080995,Naive,Cluster 2
8706,0.874040512506219,Naive,Cluster 2
8707,0.456724469618566,Naive,Cluster 2
8708,1.0124080339819,Naive,Cluster 2
8709,0.772244264458225,Naive,Cluster 2
8710,0.810170702967223,Naive,Cluster 2
8711,0.521215297937126,Naive,Cluster 2
8712,0.877573797983122,Naive,Cluster 2
8713,0.545365872067715,Naive,Cluster 2
8714,0.721569124022222,Naive,Cluster 2
8715,0.441889223879812,Naive,Cluster 2
8716,0.687528500864019,Naive,Cluster 2
8717,0.856313213348802,Naive,Cluster 2
8718,0.880302720468779,Naive,Cluster 2
8719,1.22597980735356,Naive,Cluster 2
8720,0.920880463312526,Naive,Cluster 2
8721,1.28308742658035,Naive,Cluster 2
8722,1.13372220044119,Naive,Cluster 2
8723,1.05169334580991,Naive,Cluster 2
8724,1.19958663923578,Naive,Cluster 2
8725,1.6347746986296,Naive,Cluster 2
8726,1.12128194886213,Naive,Cluster 2
8727,0.889464125426001,Naive,Cluster 2
8728,1.22175561891698,Naive,Cluster 2
8729,1.34757208162451,Naive,Cluster 2
8730,0.975678899504104,Naive,Cluster 2
8731,0.90404580421419,Naive,Cluster 2
8732,0.83503294927348,Naive,Cluster 2
8733,0.596199515434998,Naive,Cluster 2
8734,1.23265438689948,Naive,Cluster 2
8735,0.749092412875988,Naive,Cluster 2
8736,0.973005414543695,Naive,Cluster 2
8737,1.04652893804627,Naive,Cluster 2
8738,0.765527080745067,Naive,Cluster 2
8739,0.490333745188532,Naive,Cluster 2
8740,0.547419629676871,Naive,Cluster 2
8741,0.638916909701202,Naive,Cluster 2
8742,1.30396522724631,Naive,Cluster 2
8743,0.858271184405919,Naive,Cluster 2
8744,0.700848067049692,Naive,Cluster 2
8745,1.09211105208558,Naive,Cluster 2
8746,0.926177581758857,Naive,Cluster 2
8747,1.03053076212972,Naive,Cluster 2
8748,0.761966100164048,Naive,Cluster 2
8749,0.839792157881751,Naive,Cluster 2
8750,0.635527838043414,Naive,Cluster 2
8751,0.493378135949985,Naive,Cluster 2
8752,0.766777551902313,Naive,Cluster 2
8753,0.678872337845462,Naive,Cluster 2
8754,0.658575164221795,Naive,Cluster 2
8755,0.736750443180593,Naive,Cluster 2
8756,0.588947960512915,Naive,Cluster 2
8757,0.691817866978958,Naive,Cluster 2
8758,0.726002969604012,Naive,Cluster 2
8759,0.376318703399182,Naive,Cluster 2
8760,0.63438657376117,Naive,Cluster 2
8761,1.30309685881013,Naive,Cluster 2
8762,1.21087287431781,Naive,Cluster 2
8763,1.05280811089047,Naive,Cluster 2
8764,0.812932767899457,Naive,Cluster 2
8765,1.10155137181391,Naive,Cluster 2
8766,1.27073041848388,Naive,Cluster 2
8767,1.32939068378841,Naive,Cluster 2
8768,1.05992419345312,Naive,Cluster 2
8769,1.03237609510619,Naive,Cluster 2
8770,1.03100759307963,Naive,Cluster 2
8771,0.856356555731911,Naive,Cluster 2
8772,1.20225758938171,Naive,Cluster 2
8773,1.57566650475637,Naive,Cluster 2
8774,1.20076532839751,Naive,Cluster 2
8775,1.3526120541853,Naive,Cluster 2
8776,1.19493562795431,Naive,Cluster 2
8777,1.3588760583626,Naive,Cluster 2
8778,1.51085220841576,Naive,Cluster 2
8779,0.766935245183346,Naive,Cluster 2
8780,1.32444429650756,Naive,Cluster 2
8781,0.875956334823283,Naive,Cluster 2
8782,0.762342571838673,Naive,Cluster 2
8783,0.58790249088083,Naive,Cluster 2
8784,0.862012537346283,Naive,Cluster 2
8785,1.31264771609338,Naive,Cluster 2
8786,1.38440457162461,Naive,Cluster 2
8787,1.36036892788307,Naive,Cluster 2
8788,1.104131827667,Naive,Cluster 2
8789,0.946878346692437,Naive,Cluster 2
8790,1.19552441646746,Naive,Cluster 2
8791,1.45379522615305,Naive,Cluster 2
8792,1.12926402689181,Naive,Cluster 2
8793,1.43746830497189,Naive,Cluster 2
8794,1.30217440204274,Naive,Cluster 2
8795,1.49995814336515,Naive,Cluster 2
8796,1.36575109151345,Naive,Cluster 2
8797,1.32499318573644,Naive,Cluster 2
8798,1.1953363080829,Naive,Cluster 2
8799,1.62953543222479,Naive,Cluster 2
8800,1.21629086754697,Naive,Cluster 2
8801,1.55514265174745,Naive,Cluster 2
8802,1.37576511374944,Naive,Cluster 2
8803,1.11056733108541,Naive,Cluster 2
8804,1.20391229392671,Naive,Cluster 2
8805,0.922764780778778,Naive,Cluster 2
8806,0.710635794787087,Naive,Cluster 2
8807,0.562484576794489,Naive,Cluster 2
8808,0.94526617990751,Naive,Cluster 2
8809,0.495792673238227,Naive,Cluster 2
8810,0.826536958956934,Naive,Cluster 2
8811,0.683753915784208,Naive,Cluster 2
8812,1.25492378217547,Naive,Cluster 2
8813,0.99650683050898,Naive,Cluster 2
